Date (mm/dd/yyyy),Time (hh:mm:ss),Time Zone,Sensor Environment,Raw Water Temperature (°C),Adjusted Water Temperature (°C),Raw Specific Conductance (uS/cm),Adjusted Specific Conductance (uS/cm),Raw Salinity (ppt),Adjusted Salinity (ppt),Raw Water Level (ft),Adjusted Water Level (ft),Raw Water Elevation to Marsh (ft),Adjusted Water Elevation to Marsh (ft),Raw Water Elevation to Datum (ft),Adjusted Water Elevation to Datum (ft),Raw Marsh Mat Elevation (ft),Adjusted Marsh Mat Elevation to Datum (ft),Geoid,Raw Battery (V),Adjusted Battery (V),Raw Wind Speed (mph),Adjusted Wind Speed (mph),Raw Wind Direction (degrees),Adjusted Wind Direction (degrees),Raw Velocity (ft/sec),Adjusted Velocity (ft/sec),Raw Precipitation (tips/hour),Adjusted Precipitation (inches),Raw Air Pressure (mm of Hg),Adjusted Air Pressure (mm of Hg),Raw Total Chlorophyll (micrograms/L),Adjusted Total Chlorophyll (micrograms/L),Raw Dissolved Oxygen (milligrams/L),Adjusted Dissolved Oxygen (milligrams/L),Raw pH (pH units),Adjusted pH (pH units),Raw Turbidity (FNU),Adjusted Turbidity (FNU),Raw Discharge (cubic ft/sec),Adjusted Discharge (cubic ft/sec),Organization Name,Comments,Latitude,Longitude
9/14/2020,20:00:00,CST,Surface Water,29.30,29.30,4252.00,4879.06,2.24,2.68,1.64,1.90,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/14/2020,21:00:00,CST,Surface Water,29.12,29.12,4258.00,4886.63,2.25,2.68,1.66,1.92,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/14/2020,22:00:00,CST,Surface Water,29.24,29.24,4270.00,4901.08,2.25,2.69,1.64,1.90,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/14/2020,23:00:00,CST,Surface Water,29.24,29.24,4276.00,4908.65,2.26,2.69,1.63,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,00:00:00,CST,Surface Water,29.04,29.04,4281.00,4915.08,2.26,2.70,1.64,1.90,"","","","","","",GEOID12A,6.10,6.10,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,01:00:00,CST,Surface Water,29.12,29.12,4293.00,4929.54,2.27,2.70,1.65,1.91,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,02:00:00,CST,Surface Water,29.15,29.15,4299.00,4937.12,2.27,2.71,1.65,1.91,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,03:00:00,CST,Surface Water,29.02,29.02,4308.00,4948.14,2.27,2.71,1.64,1.90,"","","","","","",GEOID12A,6.10,6.10,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,04:00:00,CST,Surface Water,28.52,28.52,4265.00,4899.44,2.25,2.69,1.62,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,05:00:00,CST,Surface Water,28.11,28.11,4202.00,4827.74,2.22,2.65,1.62,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,06:00:00,CST,Surface Water,27.95,27.95,4153.00,4772.10,2.19,2.61,1.61,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,07:00:00,CST,Surface Water,27.90,27.90,4128.00,4744.04,2.18,2.60,1.62,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,08:00:00,CST,Surface Water,27.81,27.81,4115.00,4729.76,2.17,2.59,1.63,1.89,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,09:00:00,CST,Surface Water,27.87,27.87,4108.00,4722.37,2.17,2.59,1.64,1.91,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,10:00:00,CST,Surface Water,28.12,28.12,4102.00,4716.13,2.16,2.58,1.65,1.91,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,11:00:00,CST,Surface Water,28.30,28.30,4102.00,4716.78,2.16,2.58,1.64,1.91,"","","","","","",GEOID12A,6.10,6.10,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,12:00:00,CST,Surface Water,28.74,28.74,4090.00,4703.64,2.15,2.58,1.67,1.94,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,13:00:00,CST,Surface Water,29.33,29.33,4068.00,4678.99,2.14,2.56,1.65,1.91,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,14:00:00,CST,Surface Water,29.44,29.44,3998.00,4599.11,2.10,2.52,1.64,1.90,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,15:00:00,CST,Surface Water,29.75,29.75,4508.00,4508.00,2.38,2.47,1.94,1.94,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,16:00:00,CST,Surface Water,29.87,29.87,4442.00,4442.00,2.35,2.43,1.94,1.94,"","","","","","",GEOID12A,6.10,6.10,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,17:00:00,CST,Surface Water,29.86,29.86,4415.00,4415.00,2.33,2.41,1.92,1.92,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,18:00:00,CST,Surface Water,29.75,29.75,4435.00,4435.00,2.34,2.42,1.90,1.90,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,19:00:00,CST,Surface Water,29.67,29.67,4442.00,4442.00,2.35,2.43,1.90,1.90,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,20:00:00,CST,Surface Water,29.55,29.55,4516.00,4516.00,2.39,2.47,1.86,1.86,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,21:00:00,CST,Surface Water,29.62,29.62,5680.00,5680.00,3.05,3.13,1.87,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,22:00:00,CST,Surface Water,29.39,29.39,5784.00,5784.00,3.11,3.19,1.84,1.84,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/15/2020,23:00:00,CST,Surface Water,29.22,29.22,5707.00,5707.00,3.07,3.15,1.83,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,00:00:00,CST,Surface Water,29.19,29.19,5675.00,5675.00,3.05,3.13,1.85,1.86,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,01:00:00,CST,Surface Water,29.16,29.16,5693.00,5693.00,3.06,3.14,1.84,1.85,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,02:00:00,CST,Surface Water,29.14,29.14,5607.00,5607.00,3.01,3.09,1.83,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,03:00:00,CST,Surface Water,29.10,29.10,5511.00,5511.00,2.96,3.04,1.84,1.85,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,04:00:00,CST,Surface Water,28.96,28.96,5228.00,5228.00,2.79,2.87,1.84,1.85,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,05:00:00,CST,Surface Water,28.39,28.39,4994.00,4994.00,2.66,2.74,1.82,1.82,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,06:00:00,CST,Surface Water,28.04,28.04,4988.00,4988.00,2.66,2.74,1.83,1.84,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,07:00:00,CST,Surface Water,27.89,27.89,4989.00,4989.00,2.66,2.74,1.82,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,08:00:00,CST,Surface Water,27.77,27.77,4935.00,4935.00,2.63,2.71,1.83,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,09:00:00,CST,Surface Water,27.76,27.76,5036.00,5036.00,2.69,2.76,1.83,1.84,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,10:00:00,CST,Surface Water,27.87,27.87,5048.00,5048.00,2.70,2.77,1.83,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,11:00:00,CST,Surface Water,28.31,28.31,5072.00,5072.00,2.71,2.79,1.82,1.83,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,12:00:00,CST,Surface Water,28.71,28.71,5065.00,5065.00,2.70,2.78,1.84,1.85,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,13:00:00,CST,Surface Water,29.38,29.38,4995.00,4995.00,2.66,2.74,1.84,1.84,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,14:00:00,CST,Surface Water,29.85,29.85,4913.00,4913.00,2.61,2.69,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,15:00:00,CST,Surface Water,30.05,30.05,4859.00,4859.00,2.58,2.66,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,16:00:00,CST,Surface Water,30.20,30.20,4872.00,4872.00,2.59,2.67,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,17:00:00,CST,Surface Water,30.28,30.28,4872.00,4872.00,2.59,2.67,1.88,1.89,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,18:00:00,CST,Surface Water,30.30,30.30,4859.00,4859.00,2.58,2.66,1.86,1.87,"","","","","","",GEOID12A,6.10,6.10,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,19:00:00,CST,Surface Water,30.23,30.23,4861.00,4861.00,2.58,2.67,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,20:00:00,CST,Surface Water,29.99,29.99,5722.00,5722.00,3.07,3.16,1.86,1.88,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,21:00:00,CST,Surface Water,29.88,29.88,5871.00,5871.00,3.16,3.24,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,22:00:00,CST,Surface Water,29.78,29.78,5887.00,5887.00,3.17,3.25,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/16/2020,23:00:00,CST,Surface Water,29.55,29.55,5616.00,5616.00,3.01,3.10,1.86,1.87,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/17/2020,00:00:00,CST,Surface Water,29.57,29.57,5824.00,5824.00,3.13,3.21,1.84,1.86,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/17/2020,01:00:00,CST,Surface Water,29.36,29.36,5944.00,5944.00,3.20,3.28,1.84,1.85,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
9/17/2020,02:00:00,CST,Surface Water,29.13,29.13,6102.00,6102.00,3.30,3.37,1.83,1.84,"","","","","","",GEOID12A,6.00,6.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.79622195,-92.63264321
